Course code,Weighted Mean,Keywords
CR61003,2.2222222222222223,
MI60042,2.2222222222222223,
ME60236,2.2222222222222223,
EC60104,2.2222222222222223,
CS60012,2.2222222222222223,
MM40017,2.2222222222222223,Core
EE60019,2.16,
BM63085,2.12,
IM60021,2.1,
HS60042,2.1,
EC60201,2.04,
EP67001,2.018888888888889,
ME60136,2.0,
ME60414,2.0,
EC60064,2.0,
EE57401,2.0,"Core, Software, Mathematics, Optimization"
EE60005,2.0,
EC60006,2.0,
MI40036,2.0,"Mathematics, Optimization"
PH60030,2.0,
AE51016,2.0,Core
ES61008,2.0,
EC60052,2.0,
BT60007,2.0,
BT60006,2.0,
GG30205,2.0,"Tech, Core"
BT47005,2.0,Core
PH61014,2.0,
MM61313,2.0,
RE60024,2.0,
CE60113,2.0,
MT61138,2.0,
EX40011,1.99,Core
EX49011,1.93,Core
EE60043,1.9170370370370369,
MI60039,1.847777777777778,
IM60052,1.82,
CE31410,1.8,Core
BM63098,1.777777777777778,
MA60247,1.777777777777778,
MA60049,1.777777777777778,
CS48004,1.777777777777778,Core
EC60054,1.777777777777778,
MA60035,1.777777777777778,
MS67103,1.777777777777778,
EC69402,1.777777777777778,
ME60232,1.777777777777778,
EE69021,1.777777777777778,
AG60001,1.777777777777778,
CE60144,1.777777777777778,
CE60136,1.777777777777778,
MM61503,1.777777777777778,
MM61214,1.777777777777778,
CE60128,1.777777777777778,
PH60032,1.777777777777778,
MA41207,1.777777777777778,"Core, Mathematics."
EE69018,1.777777777777778,
CE69003,1.777777777777778,
CR61013,1.777777777777778,
CE60221,1.777777777777778,
MA71002,1.777777777777778,
HS60039,1.7566666666666666,
AT60005,1.7300000000000002,
ET60004,1.6711111111111112,
HS30051,1.6422222222222222,"Language, Culture"
EX28002,1.606666666666667,Environment
HS62002,1.602222222222222,
ET61005,1.5922222222222224,
EE60024,1.5555555555555556,
CE60006,1.5555555555555556,
PH58050,1.5555555555555556,Core
MI60051,1.5555555555555556,
AE40008,1.5555555555555556,Core
EE60096,1.5555555555555556,
IE57101,1.5555555555555556,Core
ME69008,1.5555555555555556,
BM60203,1.5555555555555556,
MA60044,1.5555555555555556,
AE61001,1.5555555555555556,
CL61203,1.5555555555555556,
AG60151,1.5555555555555554,
ET60019,1.528888888888889,
ET60017,1.48,
MA41025,1.47,"ML, Software"
BT60015,1.42,
AR22008,1.36,Core
EE60012,1.3333333333333333,
CR61017,1.3333333333333333,
RE60011,1.3333333333333333,
CE60002,1.3333333333333333,
HS61080,1.3111111111111111,
BM63089,1.3,
CY61039,1.2777777777777777,
BM63020,1.247777777777778,
CL60028,1.220740740740741,
MM61509,1.2011111111111112,
ME41613,1.2,"Core, Optimization"
AG60092,1.1811111111111112,
HS69013,1.15,
MA40007,1.12,Core
HS60063,1.12,
BM63097,1.1111111111111112,
EE60025,1.1111111111111112,
IE48002,1.1111111111111112,Language
TE60008,1.1111111111111112,
BM51002,1.1111111111111112,Core
EE60033,1.1111111111111112,
PH52005,1.1111111111111112,"It is not clear what type of engineering course ""ORDER & CHAOS"" is. Please provide more information."
MF40301,1.1111111111111112,Tech
MA60036,1.108888888888889,
MI50009,1.1022222222222222,Core
AE40004,1.1,Core
CR61001,1.09,
MA51108,1.07,Mathematics
CH62047,1.048888888888889,
RX60018,1.041111111111111,
MA60041,1.02,
CL60020,0.9955555555555556,
MA60038,0.987777777777778,
BM63088,0.9588888888888888,
CR61036,0.9588888888888888,
CH62050,0.9588888888888888,
AE40006,0.9488888888888888,Core
AG60129,0.925925925925926,
IM60014,0.9244444444444444,
CH62003,0.9,
MA60059,0.8677777777777778,
IP61025,0.8562962962962962,
CD61002,0.8474074074074074,
EE60023,0.8377777777777777,
CL60004,0.8377777777777777,
AG60301,0.7955555555555556,
MA61004,0.7733333333333334,
CE31406,0.76,Core
EE60034,0.7566666666666666,
HS30050,0.74,"Tech, Consult, Core, ML, Software, Business, Entrepreneurship, Environment"
EE60026,0.7266666666666666,
HS30071,0.7096296296296295,Consult
BT63027,0.7000000000000001,
CE60103,0.68,
CL61018,0.6755555555555556,
MA60239,0.6355555555555555,
MA51111,0.62,Core
AG60124,0.6155555555555556,
IP63150,0.6055555555555556,
MA61023,0.6044444444444445,
MA41013,0.5866666666666667,Core
ME60309,0.5800000000000001,
MA61010,0.5688888888888889,
MI60056,0.56,
ES61002,0.5566666666666666,
MA60241,0.5555555555555556,
RX76001,0.5444444444444444,
IM61011,0.54,
EC60085,0.54,
CH62039,0.54,
MA60056,0.5,
EC66001,0.48,
MA41008,0.4622222222222222,Core
CL60031,0.4599999999999999,
AG40009,0.445,"Tech, Core, Software, Mathematics"
CS60009,0.4411111111111111,
IM41082,0.44,"Mathematics, Optimization"
BM63033,0.4266666666666667,
EC61409,0.4155555555555555,
MT66003,0.4088888888888888,
BM63006,0.3999999999999999,
HS40003,0.3911111111111111,Business
IP60202,0.39,
CS66007,0.3888888888888889,
MS60045,0.38,
EE60011,0.3622222222222222,
RE20001,0.3614814814814814,Core
PH60046,0.36,
MM66007,0.3555555555555555,
ET60008,0.34,
BS41004,0.3377777777777778,Core
AG60201,0.3333333333333333,
MA60003,0.32,
BM70003,0.32,
MA61003,0.32,
EE60013,0.32,
MS60047,0.32,
MM66005,0.31,
MA53028,0.3022222222222222,"Tech, Core, Software"
HS30040,0.3022222222222222,"Language, Culture"
MA61052,0.3,
EC60045,0.3,
MA60017,0.3,
AE51017,0.3,Core
MA60061,0.2985185185185185,
ES61007,0.2866666666666667,
EE60035,0.26,
CR61005,0.2488888888888888,
EC60301,0.24,
CL60030,0.2388888888888889,
TS70006,0.2311111111111111,
IM31011,0.2311111111111111,Core
ET60027,0.2288888888888889,
AE40005,0.2222222222222222,Core
CE69005,0.1999999999999999,
EC60601,0.1999999999999999,
MI60058,0.1999999999999999,
ET30002,0.1999999999999999,"Tech, ML, Software"
CS41103,0.1999999999999999,Core
AE51010,0.1999999999999999,Core
MT60009,0.1999999999999999,
MI40005,0.1955555555555555,Core
CS60078,0.1892592592592592,
CY61038,0.18,
EC69023,0.18,
CE60005,0.18,
CE60001,0.18,
EC60603,0.18,
IM60045,0.18,
PH60307,0.18,
TS62002,0.18,
HS40083,0.1777777777777777,"Environment, Business"
EC60295,0.1777777777777777,
ME60129,0.16,
CR61024,0.16,
ME60079,0.16,
MA51004,0.16,Core
BM63083,0.1422222222222222,
MA61028,0.1422222222222222,
AE60030,0.1422222222222222,
MA60004,0.1422222222222222,
CH62045,0.14,
IM60061,0.14,
CY71002,0.14,
MA61011,0.14,
CY61032,0.1244444444444444,
MS60052,0.12,
NA40010,0.12,"Tech, Core, Environment"
CS60007,0.12,
IP60134,0.1066666666666666,
AG60096,0.0999999999999999,
CR61014,0.0999999999999999,
CY61050,0.09,
CL60006,0.0888888888888888,
MA66005,0.0777777777777777,
CY57006,0.0,Core
PH57004,0.0,Core
BM63015,0.0,
MA60269,0.0,
CS60113,0.0,
MT61123,0.0,
TS66003,0.0,
CY58006,0.0,Language
